rowid,profId,univId,profDept,Class,Easiness,Helpfulness,Clarity,RaterInterest
54339,103139,1073,"Political Science",POL1,3,2,5,3
54340,103139,1073,"Political Science",POL1,3,2,5,3
54341,103139,1073,"Political Science",POL175,3,2,1,4
54342,103139,1073,"Political Science",POL175,3,2,1,4
54343,103139,1073,"Political Science",POL175,3,2,1,4
54344,103139,1073,"Political Science",POL001,3,4,4,4
54345,103139,1073,"Political Science",POL001,3,4,4,4
54346,103139,1073,"Political Science",POL001,3,4,4,4
54347,103139,1073,"Political Science",Pol001,3,3,4,4
54348,103139,1073,"Political Science",Pol001,3,3,4,4
54349,103139,1073,"Political Science",Pol001,3,3,4,4
54350,103139,1073,"Political Science",POL001,3,3,4,4
54351,103139,1073,"Political Science",POL001,3,3,4,4
54352,103139,1073,"Political Science",POL001,3,3,4,4
54353,103139,1073,"Political Science",POL1,4,5,4,4
54354,103139,1073,"Political Science",POL1,4,5,4,4
54355,103139,1073,"Political Science",POL1,4,5,4,4
54356,103139,1073,"Political Science",POL1,3,4,5,5
54357,103139,1073,"Political Science",POL1,3,4,5,5
54358,103139,1073,"Political Science",POL1,3,4,5,5
54359,103139,1073,"Political Science",POL001,2,4,4,5
54360,103139,1073,"Political Science",POL001,2,4,4,5
54361,103139,1073,"Political Science",POL001,2,4,4,5
54362,103139,1073,"Political Science",POL1,2,5,5,5
54363,103139,1073,"Political Science",POL1,2,5,5,5
54364,103139,1073,"Political Science",POL1,2,5,5,5
54365,103139,1073,"Political Science",pol001,3,3,3,5
54366,103139,1073,"Political Science",pol001,3,3,3,5
54367,103139,1073,"Political Science",pol001,3,3,3,5
54368,103139,1073,"Political Science",POL001,2,2,2,4
54369,103139,1073,"Political Science",POL001,2,2,2,4
54370,103139,1073,"Political Science",POL001,2,2,2,4
54371,103139,1073,"Political Science",POL001,2,2,2,1
54372,103139,1073,"Political Science",POL001,2,2,2,1
54373,103139,1073,"Political Science",POL001,2,2,2,1
54374,103139,1073,"Political Science",POL1,1,1,1,5
54375,103139,1073,"Political Science",POL1,1,1,1,5
54376,103139,1073,"Political Science",POL1,1,1,1,5
54377,103139,1073,"Political Science",Pol001,2,3,4,2
54378,103139,1073,"Political Science",Pol001,2,3,4,2
54379,103139,1073,"Political Science",Pol001,2,3,4,2
54380,103139,1073,"Political Science",Pol001,2,3,4,5
54381,103139,1073,"Political Science",Pol001,2,3,4,5
54382,103139,1073,"Political Science",Pol001,2,3,4,5
54383,103139,1073,"Political Science",POL1,3,5,4,5
54384,103139,1073,"Political Science",POL1,3,5,4,5
54385,103139,1073,"Political Science",POL1,3,5,4,5
54386,103139,1073,"Political Science",PlSC001,2,5,5,4
54387,103139,1073,"Political Science",PlSC001,2,5,5,4
54388,103139,1073,"Political Science",PlSC001,2,5,5,4
54389,103139,1073,"Political Science",POLI1,1,2,2,4
54390,103139,1073,"Political Science",POLI1,1,2,2,4
54391,103139,1073,"Political Science",POLI1,1,2,2,4
54392,103139,1073,"Political Science",pol001,4,4,5,5
54393,103139,1073,"Political Science",pol001,4,4,5,5
54394,103139,1073,"Political Science",pol001,4,4,5,5
54395,103139,1073,"Political Science",POL001,4,4,5,4
54396,103139,1073,"Political Science",POL001,4,4,5,4
54397,103139,1073,"Political Science",POL001,4,4,5,4
54398,103139,1073,"Political Science",POL1,3,4,4,5
54399,103139,1073,"Political Science",POL1,3,4,4,5
54400,103139,1073,"Political Science",POL1,3,4,4,5
54401,103139,1073,"Political Science",POL001,3,5,4,5
54402,103139,1073,"Political Science",POL001,3,5,4,5
54403,103139,1073,"Political Science",POL001,3,5,4,5
54404,103139,1073,"Political Science",pol001,3,4,4,3
54405,103139,1073,"Political Science",pol001,3,4,4,3
54406,103139,1073,"Political Science",pol001,3,4,4,3
54407,103139,1073,"Political Science",POL001,3,3,3,4
54408,103139,1073,"Political Science",POL001,3,3,3,4
54409,103139,1073,"Political Science",POL001,3,3,3,4
54410,103139,1073,"Political Science",Pol1,3,3,3,4
54411,103139,1073,"Political Science",Pol1,3,3,3,4
54412,103139,1073,"Political Science",Pol1,3,3,3,4
54413,103139,1073,"Political Science",pol001,4,4,5,5
54414,103139,1073,"Political Science",pol001,4,4,5,5
54415,103139,1073,"Political Science",pol001,4,4,5,5
54416,103139,1073,"Political Science",POL001,4,4,5,5
54417,103139,1073,"Political Science",POL001,4,4,5,5
54418,103139,1073,"Political Science",POL001,2,2,2,4
54419,103139,1073,"Political Science",POL001,4,4,5,5
54420,103139,1073,"Political Science",POL001,2,2,2,4
54421,103139,1073,"Political Science",POL001,2,2,2,4
54422,103139,1073,"Political Science",PolASECT,4,5,5,4
54423,103139,1073,"Political Science",PolASECT,4,5,5,4
54424,103139,1073,"Political Science",PolASECT,4,5,5,4
54425,103139,1073,"Political Science","POL 001",3,4,5,4
54426,103139,1073,"Political Science","POL 001",3,4,5,4
54427,103139,1073,"Political Science","Pol 175",3,5,4,5
54428,103139,1073,"Political Science","POL 001",3,4,5,4
54429,103139,1073,"Political Science","Pol 175",3,5,4,5
54430,103139,1073,"Political Science","POL 1",3,3,3,2
54431,103139,1073,"Political Science","Pol 175",3,5,4,5
54432,103139,1073,"Political Science","POL 1",3,3,3,2
54433,103139,1073,"Political Science",pol180,3,3,2,4
54434,103139,1073,"Political Science","POL 1",3,3,3,2
54435,103139,1073,"Political Science",pol180,3,3,2,4
54436,103139,1073,"Political Science",pol180,3,3,2,4
54437,103139,1073,"Political Science","pol 001",4,5,5,5
54438,103139,1073,"Political Science","pol 001",4,5,5,5
54439,103139,1073,"Political Science","pol 001",4,5,5,5
54440,103139,1073,"Political Science","pol 1",3,4,5,3
54441,103139,1073,"Political Science","pol 1",3,4,5,3
54442,103139,1073,"Political Science","pol 1",3,4,5,3
54443,103139,1073,"Political Science","Political Sci",2,3,2,3
54444,103139,1073,"Political Science","Political Sci",2,3,2,3
54445,103139,1073,"Political Science","Political Sci",2,3,2,3
54446,103139,1073,"Political Science","pol sci 1",4,4,4,5
54447,103139,1073,"Political Science","pol sci 1",4,4,4,5
54448,103139,1073,"Political Science","POL 1",2,2,2,2
54449,103139,1073,"Political Science","pol sci 1",4,4,4,5
54450,103139,1073,"Political Science","POL 1",2,2,2,2
54451,103139,1073,"Political Science","POL 1",2,2,2,2
54452,103139,1073,"Political Science",pol187,3,3,2,3
54453,103139,1073,"Political Science",pol187,3,3,2,3
54454,103139,1073,"Political Science",pol187,3,3,2,3
54455,103139,1073,"Political Science","Pol 187",3,2,2,1
54456,103139,1073,"Political Science","Pol 187",3,2,2,1
54457,103139,1073,"Political Science","Pol 187",3,2,2,1
54458,103139,1073,"Political Science","POL 1",2,4,4,4
54459,103139,1073,"Political Science","POL 1",2,4,4,4
54460,103139,1073,"Political Science","POL 1",2,4,4,4
54461,103139,1073,"Political Science","POL 003",5,5,5,4
54462,103139,1073,"Political Science","POL 003",5,5,5,4
54463,103139,1073,"Political Science","POL 003",5,5,5,4
54464,103139,1073,"Political Science","Poli Sci 1",3,5,5,2
54465,103139,1073,"Political Science","Poli Sci 1",3,5,5,2
54466,103139,1073,"Political Science","Poli Sci 1",3,5,5,2
54467,103139,1073,"Political Science","POL 001",3,4,5,4
54468,103139,1073,"Political Science","POL 001",3,4,5,4
54469,103139,1073,"Political Science","POL 001",3,4,5,4
54470,103139,1073,"Political Science",1,3,4,5,5
54471,103139,1073,"Political Science",1,3,4,5,5
54472,103139,1073,"Political Science",1,3,4,5,5
54473,103139,1073,"Political Science","POL 1",4,5,5,5
54474,103139,1073,"Political Science","POL 1",4,5,5,5
54475,103139,1073,"Political Science","POL 1",4,5,5,5
54476,103139,1073,"Political Science","POL 1",3,4,5,4
54477,103139,1073,"Political Science","POL 1",3,4,5,4
54478,103139,1073,"Political Science","POL 1",3,4,5,4
54479,103139,1073,"Political Science","Pol 001",3,5,5,3
54480,103139,1073,"Political Science","Pol 001",3,5,5,3
54481,103139,1073,"Political Science","Pol 001",3,5,5,3
54482,103139,1073,"Political Science","PoliSci 001",3,4,5,4
54483,103139,1073,"Political Science","PoliSci 001",3,4,5,4
54484,103139,1073,"Political Science","PoliSci 001",3,4,5,4
54485,103139,1073,"Political Science","POLSCI 1",4,5,3,5
54486,103139,1073,"Political Science","POLSCI 1",4,5,3,5
54487,103139,1073,"Political Science","POLSCI 1",4,5,3,5
54488,103139,1073,"Political Science",POL187,4,3,4,4
54489,103139,1073,"Political Science",POL187,4,3,4,4
54490,103139,1073,"Political Science",POL187,4,3,4,4
54491,103139,1073,"Political Science",Pol001,2,5,5,3
54492,103139,1073,"Political Science",Pol001,2,5,5,3
54493,103139,1073,"Political Science",POL001,3,4,4,3
54494,103139,1073,"Political Science",Pol001,2,5,5,3
54495,103139,1073,"Political Science",POL001,3,4,4,3
54496,103139,1073,"Political Science","Pol 1",3,5,5,3
54497,103139,1073,"Political Science",POL001,3,4,4,3
54498,103139,1073,"Political Science","Pol 1",3,5,5,3
54499,103139,1073,"Political Science","POL 1",4,5,5,3
54500,103139,1073,"Political Science","Pol 1",3,5,5,3
54501,103139,1073,"Political Science","POL 1",4,5,5,3
54502,103139,1073,"Political Science","POL 1",4,5,5,3
54503,103139,1073,"Political Science","Poli Sci 001",3,4,4,4
54504,103139,1073,"Political Science","Poli Sci 001",3,4,4,4
54505,103139,1073,"Political Science",pol1,3,4,4,3
54506,103139,1073,"Political Science","Poli Sci 001",3,4,4,4
54507,103139,1073,"Political Science",pol1,3,4,4,3
54508,103139,1073,"Political Science","POL 1",3,5,4,4
54509,103139,1073,"Political Science",pol1,3,4,4,3
54510,103139,1073,"Political Science","POL 1",3,5,4,4
54511,103139,1073,"Political Science","POL 1",3,5,4,4
54512,103139,1073,"Political Science","POL 1",3,3,4,4
54513,103139,1073,"Political Science","POL 1",2,4,5,5
54514,103139,1073,"Political Science","POL 1",3,3,4,4
54515,103139,1073,"Political Science","POL 1",3,3,4,4
54516,103139,1073,"Political Science","Poly Sci 1",2,4,5,4
54517,103139,1073,"Political Science","POL 1",2,4,5,5
54518,103139,1073,"Political Science","POL 1",2,4,5,5
54519,103139,1073,"Political Science",POL1,2,4,5,5
54520,103139,1073,"Political Science","Poly Sci 1",2,4,5,4
54521,103139,1073,"Political Science","Poly Sci 1",2,4,5,4
54522,103139,1073,"Political Science","POL 1",1,4,5,2
54523,103139,1073,"Political Science",POL1,2,4,5,5
54524,103139,1073,"Political Science",POL1,2,4,5,5
54525,103139,1073,"Political Science","POL 001",3,5,5,5
54526,103139,1073,"Political Science","POL 1",1,4,5,2
54527,103139,1073,"Political Science","POL 1",1,4,5,2
54528,103139,1073,"Political Science","POL 001",3,5,5,5
54529,103139,1073,"Political Science","POL 001",3,5,5,5
54530,159818,1073,"Asian Studies",ASA150,3,1,2,3
54531,159818,1073,"Asian Studies",ASA150,3,1,2,3
54532,159818,1073,"Asian Studies",ASA150,3,1,2,3
54533,159818,1073,"Asian Studies",ASA113,4,2,5,4
54534,159818,1073,"Asian Studies",ASA113,4,2,5,4
54535,159818,1073,"Asian Studies",ASA113,4,2,5,4
54536,159818,1073,"Asian Studies",ASA02,4,3,2,4
54537,159818,1073,"Asian Studies",ASA02,4,3,2,4
54538,159818,1073,"Asian Studies",ASA2,4,1,2,1
54539,159818,1073,"Asian Studies",ASA02,4,3,2,4
54540,159818,1073,"Asian Studies",ASA2,4,1,2,1
54541,159818,1073,"Asian Studies",ASA2,4,1,2,1
54542,159818,1073,"Asian Studies",ASA140,3,2,2,4
54543,159818,1073,"Asian Studies",ASA140,3,2,2,4
54544,159818,1073,"Asian Studies",ASA140,3,2,2,4
54545,159818,1073,"Asian Studies",ASA2,5,3,3,4
54546,159818,1073,"Asian Studies",ASA2,5,3,3,4
54547,159818,1073,"Asian Studies",ASA2,5,3,3,4
54548,159818,1073,"Asian Studies",ASA02,3,2,3,4
54549,159818,1073,"Asian Studies",ASA02,3,2,3,4
54550,159818,1073,"Asian Studies",ASA02,3,2,3,4
54551,159818,1073,"Asian Studies",AAS02,2,4,3,4
54552,159818,1073,"Asian Studies",AAS02,2,4,3,4
54553,159818,1073,"Asian Studies",AAS02,2,4,3,4
54554,159818,1073,"Asian Studies",AAS02,2,2,3,4
54555,159818,1073,"Asian Studies",AAS02,2,2,3,4
54556,159818,1073,"Asian Studies",AAS02,2,2,3,4
54557,159818,1073,"Asian Studies",ASA2,3,5,5,5
54558,159818,1073,"Asian Studies",ASA2,3,5,5,5
54559,159818,1073,"Asian Studies",ASA2,3,5,5,5
54560,159818,1073,"Asian Studies",ASAASA,5,4,5,2
54561,159818,1073,"Asian Studies",ASAASA,5,4,5,2
54562,159818,1073,"Asian Studies",ASAASA,5,4,5,2
54563,159818,1073,"Asian Studies",ASA113,2,5,2,3
54564,159818,1073,"Asian Studies",ASA113,2,5,2,3
54565,159818,1073,"Asian Studies",ASA113,2,5,2,3
54566,159818,1073,"Asian Studies",ASA002,1,3,3,3
54567,159818,1073,"Asian Studies",ASA002,1,3,3,3
54568,159818,1073,"Asian Studies",ASA002,1,3,3,3
54569,159818,1073,"Asian Studies",ASA002,2,5,5,5
54570,159818,1073,"Asian Studies",ASA002,2,5,5,5
54571,159818,1073,"Asian Studies",ASA002,2,5,5,5
54572,159818,1073,"Asian Studies",ASA002,3,5,5,5
54573,159818,1073,"Asian Studies",ASA002,3,5,5,5
54574,159818,1073,"Asian Studies",ASA002,3,5,5,5
54575,159818,1073,"Asian Studies",ASA2,4,4,3,4
54576,159818,1073,"Asian Studies",ASA2,4,4,3,4
54577,159818,1073,"Asian Studies",ASA002,4,2,2,4
54578,159818,1073,"Asian Studies",ASA2,4,4,3,4
54579,159818,1073,"Asian Studies",ASA002,4,2,2,4
54580,159818,1073,"Asian Studies",ASA002,3,3,4,4
54581,159818,1073,"Asian Studies",ASA002,4,2,2,4
54582,159818,1073,"Asian Studies",ASA002,3,3,4,4
54583,159818,1073,"Asian Studies",ASA02,2,3,3,3
54584,159818,1073,"Asian Studies",ASA002,3,3,4,4
54585,159818,1073,"Asian Studies",ASA02,2,3,3,3
54586,159818,1073,"Asian Studies",ASA150b,5,1,1,5
54587,159818,1073,"Asian Studies",ASA02,2,3,3,3
54588,159818,1073,"Asian Studies",ASA150b,5,1,1,5
54589,159818,1073,"Asian Studies",ASA150b,5,1,1,5
54590,159818,1073,"Asian Studies",ASA140,5,1,1,5
54591,159818,1073,"Asian Studies",ASA140,5,1,1,5
54592,159818,1073,"Asian Studies",ASA140,5,1,1,5
54593,159818,1073,"Asian Studies",ASA002,5,4,4,4
54594,159818,1073,"Asian Studies",ASA002,5,4,4,4
54595,159818,1073,"Asian Studies",ASA002,5,4,4,4
54596,159818,1073,"Asian Studies",ASA2,4,3,3,5
54597,159818,1073,"Asian Studies",ASA2,4,3,3,5
54598,159818,1073,"Asian Studies",ASA2,4,3,3,5
54599,159818,1073,"Asian Studies",ASA2,5,5,5,3
54600,159818,1073,"Asian Studies",ASA2,5,5,5,3
54601,159818,1073,"Asian Studies",ASA2,5,5,5,3
54602,159818,1073,"Asian Studies",ASA2,4,4,5,4
54603,159818,1073,"Asian Studies",ASA2,4,4,5,4
54604,159818,1073,"Asian Studies",ASA2,4,4,5,4
54605,159818,1073,"Asian Studies",ASA113,3,4,5,5
54606,159818,1073,"Asian Studies",ASA113,3,4,5,5
54607,159818,1073,"Asian Studies",ASA02,3,5,5,5
54608,159818,1073,"Asian Studies",ASA113,3,4,5,5
54609,159818,1073,"Asian Studies",ASA02,3,5,5,5
54610,159818,1073,"Asian Studies",ASA2,2,2,2,1
54611,159818,1073,"Asian Studies",ASA02,3,5,5,5
54612,159818,1073,"Asian Studies",ASA2,3,3,4,5
54613,159818,1073,"Asian Studies",ASA2,2,2,2,1
54614,159818,1073,"Asian Studies",ASA2,2,2,2,1
54615,159818,1073,"Asian Studies",ASA2,3,3,4,5
54616,159818,1073,"Asian Studies",ASA140,3,2,3,5
54617,159818,1073,"Asian Studies",ASA2,3,3,4,5
54618,159818,1073,"Asian Studies",ASA140,3,2,3,5
54619,159818,1073,"Asian Studies",ASA2,3,4,4,3
54620,159818,1073,"Asian Studies",ASA140,3,2,3,5
54621,159818,1073,"Asian Studies",ASA2,4,4,5,2
54622,159818,1073,"Asian Studies",ASA2,3,4,4,3
54623,159818,1073,"Asian Studies",ASA2,3,4,4,1
54624,159818,1073,"Asian Studies",ASA2,3,4,4,3
54625,159818,1073,"Asian Studies",ASA2,4,4,5,2
54626,159818,1073,"Asian Studies",asa02,1,3,4,5
54627,159818,1073,"Asian Studies",ASA2,4,4,5,2
54628,159818,1073,"Asian Studies",ASA2,3,4,4,1
54629,159818,1073,"Asian Studies",ASA2,3,4,4,1
54630,159818,1073,"Asian Studies",ASA140,3,1,1,4
54631,159818,1073,"Asian Studies",asa02,1,3,4,5
54632,159818,1073,"Asian Studies",asa02,1,3,4,5
54633,159818,1073,"Asian Studies","asa 2",5,5,5,5
54634,159818,1073,"Asian Studies",ASA140,3,1,1,4
54635,159818,1073,"Asian Studies",ASA140,3,1,1,4
54636,159818,1073,"Asian Studies",ASA110,3,5,5,5
54637,159818,1073,"Asian Studies","asa 2",5,5,5,5
54638,159818,1073,"Asian Studies","asa 2",5,5,5,5
54639,159818,1073,"Asian Studies",ASA2,5,1,1,1
54640,159818,1073,"Asian Studies",ASA110,3,5,5,5
54641,159818,1073,"Asian Studies",ASA110,3,5,5,5
54642,159818,1073,"Asian Studies","ASA 2, 110, 140",4,5,5,5
54643,159818,1073,"Asian Studies",ASA2,5,1,1,1
54644,159818,1073,"Asian Studies",ASA2,5,1,1,1
54645,159818,1073,"Asian Studies","ASA 2",5,4,4,4
54646,159818,1073,"Asian Studies","ASA 2, 110, 140",4,5,5,5
54647,159818,1073,"Asian Studies","ASA 2, 110, 140",4,5,5,5
54648,159818,1073,"Asian Studies","ASA 2",5,4,4,4
54649,159818,1073,"Asian Studies","ASA 2",5,4,4,4
54650,159818,1073,"Asian Studies","ASA 2",4,1,3,5
54651,159818,1073,"Asian Studies","ASA 2",4,1,3,5
54652,159818,1073,"Asian Studies","ASA 002",5,4,5,3
54653,159818,1073,"Asian Studies","ASA 2",4,1,3,5
54654,159818,1073,"Asian Studies","ASA 002",5,4,5,3
54655,159818,1073,"Asian Studies","asa 150B",5,5,5,5
54656,159818,1073,"Asian Studies","ASA 002",5,4,5,3
54657,159818,1073,"Asian Studies","asa 150B",5,5,5,5
54658,159818,1073,"Asian Studies","AAS 150B",4,4,5,5
54659,159818,1073,"Asian Studies","asa 150B",5,5,5,5
54660,159818,1073,"Asian Studies","AAS 150B",4,4,5,5
54661,159818,1073,"Asian Studies","ASA 150B, 110",4,2,3,4
54662,159818,1073,"Asian Studies","AAS 150B",4,4,5,5
54663,159818,1073,"Asian Studies","ASA 150B, 110",4,2,3,4
54664,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54665,159818,1073,"Asian Studies","ASA 150B, 110",4,2,3,4
54666,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54667,159818,1073,"Asian Studies","ASA 2",5,5,5,5
54668,159818,1073,"Asian Studies","ASA 2",5,5,5,5
54669,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54670,159818,1073,"Asian Studies",ASA02,5,5,5,5
54671,159818,1073,"Asian Studies",ASA02,5,5,5,5
54672,159818,1073,"Asian Studies","asa 110",1,1,1,4
54673,159818,1073,"Asian Studies","ASA 2",5,5,5,5
54674,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54675,159818,1073,"Asian Studies","asa 110",1,1,1,4
54676,159818,1073,"Asian Studies",ASA02,5,5,5,5
54677,159818,1073,"Asian Studies","ASA 110",5,5,5,5
54678,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54679,159818,1073,"Asian Studies","asa 110",1,1,1,4
54680,159818,1073,"Asian Studies","ASA 110",3,3,3,4
54681,159818,1073,"Asian Studies","ASA 110",5,5,5,5
54682,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54683,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54684,159818,1073,"Asian Studies","ASA 110",3,3,3,4
54685,159818,1073,"Asian Studies","ASA 110",4,1,2,2
54686,159818,1073,"Asian Studies","ASA 110",5,5,5,5
54687,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54688,159818,1073,"Asian Studies","ASA 110",3,3,3,4
54689,159818,1073,"Asian Studies","ASA 110",2,3,3,3
54690,159818,1073,"Asian Studies","ASA 110",4,1,2,2
54691,159818,1073,"Asian Studies","ASA 110",1,1,1,1
54692,159818,1073,"Asian Studies","ASA 2",5,5,5,5
54693,159818,1073,"Asian Studies","ASA 110",4,1,2,2
54694,159818,1073,"Asian Studies","ASA 110",2,3,3,3
54695,159818,1073,"Asian Studies",ASA02,4,1,1,3
54696,159818,1073,"Asian Studies","ASA 2",5,5,5,5
54697,159818,1073,"Asian Studies","ASA 110",2,3,3,3
54698,159818,1073,"Asian Studies","ASA 2, 140, 150",4,4,4,5
54699,159818,1073,"Asian Studies",ASA02,4,1,1,3
54700,159818,1073,"Asian Studies","ASA 2",5,5,5,5
54701,159818,1073,"Asian Studies","asa 2",4,4,4,4
54702,159818,1073,"Asian Studies",ASA02,4,1,1,3
54703,159818,1073,"Asian Studies","ASA 2, 140, 150",4,4,4,5
54704,159818,1073,"Asian Studies",110,4,2,2,4
54705,159818,1073,"Asian Studies","asa 2",4,4,4,4
54706,159818,1073,"Asian Studies","ASA 2, 140, 150",4,4,4,5
54707,159818,1073,"Asian Studies","asa 2",4,4,4,4
54708,159818,1073,"Asian Studies",110,4,2,2,4
54709,159818,1073,"Asian Studies",110,4,2,2,4
54710,159818,1073,"Asian Studies",asa2,1,1,1,5
54711,159818,1073,"Asian Studies",asa2,1,1,1,5
54712,159818,1073,"Asian Studies",asa2,1,1,1,5
54713,159818,1073,"Asian Studies",ASA,4,5,5,5
54714,159818,1073,"Asian Studies",ASA,4,5,5,5
54715,159818,1073,"Asian Studies",ASA,4,5,5,5
54716,159818,1073,"Asian Studies","ASA 2",3,3,4,3
54717,159818,1073,"Asian Studies","ASA 2",3,3,4,3
54718,159818,1073,"Asian Studies","ASA 2",3,3,4,3
54719,159818,1073,"Asian Studies","ASA 110",2,1,1,1
54720,159818,1073,"Asian Studies","ASA 110",2,1,1,1
54721,159818,1073,"Asian Studies","ASA 110",2,1,1,1
54722,159818,1073,"Asian Studies","ASA 110",3,2,3,3
54723,159818,1073,"Asian Studies","ASA 110",3,2,3,3
54724,159818,1073,"Asian Studies","ASA 110",2,2,2,3
54725,159818,1073,"Asian Studies","ASA 110",3,2,3,3
54726,159818,1073,"Asian Studies","ASA 110",2,2,2,3
54727,159818,1073,"Asian Studies","asa 002",4,1,3,4
54728,159818,1073,"Asian Studies","ASA 110",2,2,2,3
54729,159818,1073,"Asian Studies","asa 002",4,1,3,4
54730,159818,1073,"Asian Studies","ASA 110",3,1,2,4
54731,159818,1073,"Asian Studies","asa 002",4,1,3,4
54732,159818,1073,"Asian Studies","AsA 110",5,1,1,2
54733,159818,1073,"Asian Studies","ASA 110",3,1,2,4
54734,159818,1073,"Asian Studies","ASA 110",3,1,2,4
54735,159818,1073,"Asian Studies","ASA 140",4,5,3,4
54736,159818,1073,"Asian Studies","AsA 110",5,1,1,2
54737,159818,1073,"Asian Studies","AsA 110",5,1,1,2
54738,159818,1073,"Asian Studies",ASA,1,5,5,5
54739,159818,1073,"Asian Studies","ASA 140",4,5,3,4
54740,159818,1073,"Asian Studies","ASA 140",4,5,3,4
54741,159818,1073,"Asian Studies","asa 2",3,1,1,4
54742,159818,1073,"Asian Studies",ASA,1,5,5,5
54743,159818,1073,"Asian Studies",ASA,1,5,5,5
54744,159818,1073,"Asian Studies","ASA 2",3,2,2,5
54745,159818,1073,"Asian Studies","asa 2",3,1,1,4
54746,159818,1073,"Asian Studies","asa 2",3,1,1,4
